FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
1124	348770	159	166	642	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1125	348929	219	284	608	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1126	349148	498	198	583	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1127	349647	399	356	584	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1128	350045	199	204	592	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1129	350245	219	320	597	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1130	350464	379	392	594	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1131	350843	299	358	582	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1132	351142	299	606	219	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1133	351441	259	320	577	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1134	351700	219	488	196	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1135	351920	220	436	185	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1136	352140	258	214	106	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1137	352398	199	193	145	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1138	352598	239	620	201	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1139	352837	259	518	489	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1140	353096	339	322	597	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1141	353435	240	188	591	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1142	353674	259	226	587	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1143	353933	439	524	435	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1144	354372	219	539	187	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1145	354591	259	231	108	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1146	354850	478	521	207	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1147	355329	319	304	512	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1148	355648	219	228	616	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1149	355867	239	586	267	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1150	356106	179	604	206	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1151	356286	359	213	138	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1152	356645	239	436	246	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1153	356884	359	321	547	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1154	357243	239	496	199	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1155	357482	279	226	134	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1156	357761	359	534	225	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1157	358120	738	297	557	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1158	358858	140	357	534	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1159	358997	339	212	610	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1160	359336	199	300	599	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1161	359536	219	215	601	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1162	359755	339	322	596	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1163	360094	199	245	600	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1164	360293	180	389	579	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1165	360473	259	610	442	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1166	360732	160	901	550	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1167	360891	339	544	186	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1168	361230	199	658	206	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1169	361430	299	912	553	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1170	361729	179	877	462	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1171	361908	219	242	188	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1172	362128	259	179	110	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
